,job_hash,trimer_smiles,smiles_monomer,md_density_trimer,md_rg_trimer,md_rg_trimer_normsqrt,md_hov_trimer,md_hov_trimer_normsqrt,md_heat_capacity_liquid,md_heat_capacity_liquid_normsqrt,md_heat_capacity_gas,md_excess_heat_capacity_trimer,md_excess_heat_capacity_trimer_normsqrt,md_avg_max_heavy_atom_dist,md_avg_variance,md_avg_auc_fit_at_zero_cross,md_average_lifetime_ps,total_bonds_analyzed,md_avg_hbonds_per_frame,rdf_Br-Br,rdf_Br-C,rdf_Br-O,rdf_C-C,rdf_C-Cl,rdf_C-F,rdf_C-N,rdf_C-O,rdf_C-P,rdf_C-S,rdf_Cl-Cl,rdf_Cl-N,rdf_Cl-O,rdf_F-F,rdf_F-N,rdf_F-O,rdf_N-N,rdf_N-O,rdf_N-P,rdf_N-S,rdf_O-O,rdf_O-P,rdf_O-S,rdf_S-S,trimer_MW,trimer_num_atoms,replicate_structure,distribution,smiles_polymer,mechanism
0,ae1bc72eb46f46599ef09430dc6f09e9,Nc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C(c%12ccc%13c(c%12)C(=O)N(c%12ccc(Oc%14ccc(Oc%15ccc(N%16C(=O)c%17ccc(C(c%18ccc%19c(c%18)C(=O)OC%19=O)(C(F)(F)F)C(F)(F)F)cc%17C%16=O)cc%15)c(-c%15ccccc%15)c%14)cc%12)C%13=O)(C(F)(F)F)C(F)(F)F)cc%11C%10=O)cc9)c(-c9ccccc9)c8)cc6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2-c2ccccc2)cc1,Nc1ccc(Oc2ccc(Oc3ccc(N)cc3)c(-c3ccccc3)c2)cc1.O=C1OC(=O)c2cc(C(c3ccc4c(c3)C(=O)OC4=O)(C(F)(F)F)C(F)(F)F)ccc21,1.294785,11.594099999999989,0.8840418371466251,113.359602,8.643588619236537,1.4275749999999845,0.10885157327128288,1.3549759999999889,0.072599,0.005535621853788383,36.23729999999999,111821.1,5.774504,34.58,385618.0,66.67,,,,0.458518,,0.725488,0.53186,0.774498,,,,,,0.657961,0.825615,1.194853,0.614472,0.788853,,,0.987634,,,,2346.4251819159995,172,0,,Nc1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(c6ccc(Oc8ccc(Oc9ccc(N%10C(=O)c%11ccc(C(c%12ccc%13c(c%12)C(=O)N(c%12ccc(Oc%14ccc(Oc%15ccc(N%16C(=O)c%17ccc(C(c%18ccc%19c(c%18)C(=O)OC%19=O)(C(F)(F)F)C(F)(F)F)cc%17C%16=O)cc%15)c(-c%15ccccc%15)c%14)cc%12)C%13=O)(C(F)(F)F)C(F)(F)F)cc%11C%10=O)cc9)c(-c9ccccc9)c8)cc6)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2-c2ccccc2)cc1,todo
1,50a15b54a983bc27741ef6fa709f9d4c,Nc1ccc(-c2ccc(Oc3ccc([C@]4(c5ccc(Oc6ccc(-c7ccc(NNc8ccc(-c9ccc(Oc%10ccc([C@]%11(c%12ccc(Oc%13ccc(-c%14ccc(NC(=O)c%15cc(C(=O)O)c(C(=O)O)cc%15C(=O)Nc%15ccc(-c%16ccc(Oc%17ccc([C@]%18(c%19ccc(Oc%20ccc(-c%21ccc(NC(=O)c%22cc(C(=O)O)c(C(=O)O)cc%22C(=O)C(=O)c%22cc(C(=O)O)c(C(=O)O)cc%22C(=O)O)cc%21)cc%20C(F)(F)F)cc%19)c%19ccccc%19C(=O)N%18c%18ccccc%18)cc%17)c(C(F)(F)F)c%16)cc%15)cc%14)cc%13C(F)(F)F)cc%12)c%12ccccc%12C(=O)N%11c%11ccccc%11)cc%10)c(C(F)(F)F)c9)cc8)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,O=C(O)c1cc(C(=O)O)c(C(=O)O)cc1C(=O)O.Nc1ccc(-c2ccc(Oc3ccc(C4(c5ccc(Oc6ccc(-c7ccc(N)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,1.246136,10.6209,0.6841523113340585,147.245422,9.484911428848667,2.1819529999999987,0.14055194834451712,2.002955999999984,0.178997,0.01153021036558695,35.5365,112805.2,5.618137,41.32,1249227.0,258.08,,,,0.349106,,0.671139,0.411857,0.694267,,,,,,1.082182,0.683615,1.02701,0.444279,0.829215,,,1.227732,,,,3261.7407619359997,241,0,,Nc1ccc(-c2ccc(Oc3ccc([C@]4(c5ccc(Oc6ccc(-c7ccc(NNc8ccc(-c9ccc(Oc%10ccc([C@]%11(c%12ccc(Oc%13ccc(-c%14ccc(NC(=O)c%15cc(C(=O)O)c(C(=O)O)cc%15C(=O)Nc%15ccc(-c%16ccc(Oc%17ccc([C@]%18(c%19ccc(Oc%20ccc(-c%21ccc(NC(=O)c%22cc(C(=O)O)c(C(=O)O)cc%22C(=O)C(=O)c%22cc(C(=O)O)c(C(=O)O)cc%22C(=O)O)cc%21)cc%20C(F)(F)F)cc%19)c%19ccccc%19C(=O)N%18c%18ccccc%18)cc%17)c(C(F)(F)F)c%16)cc%15)cc%14)cc%13C(F)(F)F)cc%12)c%12ccccc%12C(=O)N%11c%11ccccc%11)cc%10)c(C(F)(F)F)c9)cc8)cc7)cc6C(F)(F)F)cc5)c5ccccc5C(=O)N4c4ccccc4)cc3)c(C(F)(F)F)c2)cc1,todo
2,6a807bc0b0576a5e40ebc283d38f5e53,NCCCCCCCCCCNNCCCCCCCCCCNC(=O)CCCCC(=O)NCCCCCCCCCCNC(=O)CCCCC(=O)C(=O)CCCCC(=O)O,O=C(O)CCCCC(=O)O.NCCCCCCCCCCN,1.015697,7.635999999999996,0.977689615167593,72.035502,9.223200920479886,1.0997899999999952,0.14081368018139903,0.8695259999999979,0.230264,0.029482284120868358,24.0186,141328.2,5.074142,120.27,1040620.0,625.76,,,,0.449578,,,0.594423,0.972302,,,,,,,,,1.025507,1.54658,,,1.162731,,,,864.7027492840001,61,0,,NCCCCCCCCCCNNCCCCCCCCCCNC(=O)CCCCC(=O)NCCCCCCCCCCNC(=O)CCCCC(=O)C(=O)CCCCC(=O)O,todo
3,5912c4e5a938d0859b1574ad47e4b5ed,Nc1ccc(Oc2ccc(NNc3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(/C=C7/CC/C(=C\c8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc(NC(=O)c%13ccc%14c(c%13)C(=O)N(c%13ccc(/C=C%15/CC/C(=C\c%16ccc(N%17C(=O)c%18ccc(C(=O)C(=O)c%19ccc%20c(c%19)C(=O)N(c%19ccc(/C=C%21\CC/C(=C/c%22ccc(N%23C(=O)c%24ccc(C(=O)O)cc%24C%23=O)cc%22)C%21=O)cc%19)C%20=O)cc%18C%17=O)cc%16)C%15=O)cc%13)C%14=O)cc%12)cc%11)cc%10C9=O)cc8)C7=O)cc5)C6=O)cc4)cc3)cc2)cc1,Nc1ccc(Oc2ccc(N)cc2)cc1.O=C1C(=Cc2ccc(N3C(=O)c4ccc(C(=O)O)cc4C3=O)cc2)CCC1=Cc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1,1.255572,15.974699999999997,1.1776705084938175,191.231634,14.09778309782867,1.762402999999992,0.129926072926629,1.534578999999988,0.227824,0.016795408109516644,48.9069,125861.5,5.926294,52.03,954383.0,248.25,,,,0.64963,,,0.657677,0.971172,,,,,,,,,0.65622,0.996117,,,1.286735,,,,2424.629656443999,184,0,,Nc1ccc(Oc2ccc(NNc3ccc(Oc4ccc(NC(=O)c5ccc6c(c5)C(=O)N(c5ccc(/C=C7/CC/C(=C\c8ccc(N9C(=O)c%10ccc(C(=O)Nc%11ccc(Oc%12ccc(NC(=O)c%13ccc%14c(c%13)C(=O)N(c%13ccc(/C=C%15/CC/C(=C\c%16ccc(N%17C(=O)c%18ccc(C(=O)C(=O)c%19ccc%20c(c%19)C(=O)N(c%19ccc(/C=C%21\CC/C(=C/c%22ccc(N%23C(=O)c%24ccc(C(=O)O)cc%24C%23=O)cc%22)C%21=O)cc%19)C%20=O)cc%18C%17=O)cc%16)C%15=O)cc%13)C%14=O)cc%12)cc%11)cc%10C9=O)cc8)C7=O)cc5)C6=O)cc4)cc3)cc2)cc1,todo
4,fb85734d0c714910f1a1a2a79b9fd851,C=C(CCCCCC)C[C@H](CCCCCC)CCCCCCCC,C=CCCCCCC,0.804717,5.191699999999999,1.0597513248006187,29.667943,6.055943505664667,0.391887,0.07999359890250594,0.3478789999999992,0.044008,0.008983095383366842,17.0733,113198.2,5.343247,0.0,0.0,0.0,,,,0.434296,,,,,,,,,,,,,,,,,,,,,336.375601536,24,0,,C=C(CCCCCC)C[C@H](CCCCCC)CCCCCCCC,todo
5,cc080ca49cbef5e2116550ccdfee8ea7,C=C(C[C@H](CCc1ccccc1C(=O)Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,C=Cc1ccccc1C(=O)Oc1ccccc1,1.159581,4.998499999999999,0.6999300000014006,58.765709,8.228845193648558,0.4805829999999962,0.06729508036224277,0.462701999999999,0.017881,0.0025038408182504845,16.294999999999998,122889.8,5.495438,0.0,0.0,0.0,,,,0.557609,,,,0.556302,,,,,,,,,,,,,0.452826,,,,672.251188872,51,0,,C=C(C[C@H](CCc1ccccc1C(=O)Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1)c1ccccc1C(=O)Oc1ccccc1,todo
6,b532c74b24ae613618930703c7a1fdfd,C=C(C[C@@H](CCOC(=O)c1ccc(Cl)cc1)OC(=O)c1ccc(Cl)cc1)OC(=O)c1ccc(Cl)cc1,C=COC(=O)c1ccc(Cl)cc1,1.30951,5.501099999999998,0.9168499999999997,49.752556,8.292092666666667,0.370233,0.061705499999999996,0.3044029999999968,0.06583,0.010971666666666666,16.2908,103561.3,5.138674,0.0,0.0,0.0,,,,0.625282,1.134046,,,0.651558,,,1.510607,,1.173254,,,,,,,,0.653234,,,,546.0403714319999,36,0,,C=C(C[C@@H](CCOC(=O)c1ccc(Cl)cc1)OC(=O)c1ccc(Cl)cc1)OC(=O)c1ccc(Cl)cc1,todo
7,225457466371227e6994449b60c7681d,Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(c8ccc(Oc%10ccc(C%11(c%12ccc(Oc%13ccc(N%14C(=O)c%15ccc(C(=O)c%16ccc%17c(c%16)C(=O)N(c%16ccc(Oc%18ccc(C%19(c%20ccc(Oc%21ccc(N%22C(=O)c%23ccc(C(=O)c%24ccc%25c(c%24)C(=O)OC%25=O)cc%23C%22=O)cc%21)cc%20)c%20ccccc%20Oc%20ccccc%20%19)cc%18)cc%16)C%17=O)cc%15C%14=O)cc%13)cc%12)c%12ccccc%12Oc%12ccccc%12%11)cc%10)cc8)C9=O)cc7C6=O)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,O=C(c1ccc2c(c1)C(=O)OC2=O)c1ccc2c(c1)C(=O)OC2=O.Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,1.214633,13.5494,0.9753071533194362,122.282618,8.802095447918584,1.639639999999985,0.11802386975575788,1.572392999999999,0.067247,0.004840544979059746,42.76319999999999,118286.7,5.181225,34.95,277053.0,48.41,,,,0.528406,,,0.567253,0.833519,,,,,,,,,0.639667,0.751554,,,1.041349,,,,2520.611212443999,193,0,,Nc1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N(c8ccc(Oc%10ccc(C%11(c%12ccc(Oc%13ccc(N%14C(=O)c%15ccc(C(=O)c%16ccc%17c(c%16)C(=O)N(c%16ccc(Oc%18ccc(C%19(c%20ccc(Oc%21ccc(N%22C(=O)c%23ccc(C(=O)c%24ccc%25c(c%24)C(=O)OC%25=O)cc%23C%22=O)cc%21)cc%20)c%20ccccc%20Oc%20ccccc%20%19)cc%18)cc%16)C%17=O)cc%15C%14=O)cc%13)cc%12)c%12ccccc%12Oc%12ccccc%12%11)cc%10)cc8)C9=O)cc7C6=O)cc5)cc4)c4ccccc4Oc4ccccc43)cc2)cc1,todo
8,4bfb79e77133026f149540852110988d,CC(C)(c1ccc(Oc2cccc(N)c2)cc1)c1ccc(Oc2cccc(NNc3cccc(Oc4ccc(C(C)(C)c5ccc(Oc6cccc(NC(=O)c7ccc8c(c7)C(=O)N(c7ccc(C9(c%10ccc(N%11C(=O)c%12ccc(C(=O)Nc%13cccc(Oc%14ccc(C(C)(C)c%15ccc(Oc%16cccc(NC(=O)c%17ccc%18c(c%17)C(=O)N(c%17ccc(C%19(c%20ccc(N%21C(=O)c%22ccc(C(=O)C(=O)c%23ccc%24c(c%23)C(=O)N(c%23ccc(C%25(c%26ccc(N%27C(=O)c%28ccc(C(=O)O)cc%28C%27=O)cc%26)c%26ccccc%26-c%26ccccc%26%25)cc%23)C%24=O)cc%22C%21=O)cc%20)c%20ccccc%20-c%20ccccc%20%19)cc%17)C%18=O)c%16)cc%15)cc%14)c%13)cc%12C%11=O)cc%10)c%10ccccc%10-c%10ccccc%109)cc7)C8=O)c6)cc5)cc4)c3)c2)cc1,CC(C)(c1ccc(Oc2cccc(N)c2)cc1)c1ccc(Oc2cccc(N)c2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(C(=O)O)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,1.18722,13.17659999999999,0.8384069807826626,166.947509,10.622615619346153,2.2294429999999963,0.14185606108230045,2.290368999999988,,,42.74309999999999,121547.5,5.568503,46.11,535280.0,123.41,,,,0.451318,,,0.503362,0.738714,,,,,,,,,0.621078,0.778998,,,0.960915,,,,3229.00525798,247,0,,CC(C)(c1ccc(Oc2cccc(N)c2)cc1)c1ccc(Oc2cccc(NNc3cccc(Oc4ccc(C(C)(C)c5ccc(Oc6cccc(NC(=O)c7ccc8c(c7)C(=O)N(c7ccc(C9(c%10ccc(N%11C(=O)c%12ccc(C(=O)Nc%13cccc(Oc%14ccc(C(C)(C)c%15ccc(Oc%16cccc(NC(=O)c%17ccc%18c(c%17)C(=O)N(c%17ccc(C%19(c%20ccc(N%21C(=O)c%22ccc(C(=O)C(=O)c%23ccc%24c(c%23)C(=O)N(c%23ccc(C%25(c%26ccc(N%27C(=O)c%28ccc(C(=O)O)cc%28C%27=O)cc%26)c%26ccccc%26-c%26ccccc%26%25)cc%23)C%24=O)cc%22C%21=O)cc%20)c%20ccccc%20-c%20ccccc%20%19)cc%17)C%18=O)c%16)cc%15)cc%14)c%13)cc%12C%11=O)cc%10)c%10ccccc%10-c%10ccccc%109)cc7)C8=O)c6)cc5)cc4)c3)c2)cc1,todo
9,662576d63012985b20d5df52d87f8069,NCCCCCC(=O)C(=O)CCCCCCCCCCNC(=O)CCCCCNC(=O)CCCCCCCCCCNC(=O)CCCCCNNCCCCCCCCCCC(=O)O,NCCCCCC(=O)O.NCCCCCCCCCCC(=O)O,1.01241,7.0699,0.8837375,71.146566,8.89332075,1.265553,0.158194125,0.948054,0.317499,0.039687375,22.3149,143022.5,5.218579,87.35,1298882.0,567.24,,,,0.403045,,,0.625614,0.954747,,,,,,,,,1.176843,1.543,,,1.457117,,,,906.749699476,64,0,,NCCCCCC(=O)C(=O)CCCCCCCCCCNC(=O)CCCCCNC(=O)CCCCCCCCCCNC(=O)CCCCCNNCCCCCCCCCCC(=O)O,todo
10,d64fbe3d6189afc5c3577459631d4bb7,O=C=NC[C@H]1CCC[C@H](CNC(=O)OCCCCOC(=O)NC[C@H]2CCC[C@@H](CNC(=O)OCCCCOC(=O)NC[C@H]3CCC[C@@H](CNC(=O)OCCCCO)C3)C2)C1,OCCCCO.O=C=NCC1CCCC(CN=C=O)C1,1.141898,6.706099999999998,0.8657537872667184,60.80976900000001,7.850507420790669,0.888378,0.11468910663790174,0.6990879999999959,0.18929,0.024437233920120066,20.9412,152658.9,4.996065,90.47,1302410.0,589.09,,,,0.445379,,,0.537418,0.795026,,,,,,,,,0.625605,0.906141,,,0.846445,,,,852.5208217439999,60,0,,O=C=NC[C@H]1CCC[C@H](CNC(=O)OCCCCOC(=O)NC[C@H]2CCC[C@@H](CNC(=O)OCCCCOC(=O)NC[C@H]3CCC[C@@H](CNC(=O)OCCCCO)C3)C2)C1,todo
11,1b3385a5e8c4a4880d0a1ab18d8bcc99,Nc1cccc(Oc2ccc(NNc3ccc(Oc4cccc(NC(=O)CCCCCN5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(CCCCCC(=O)Nc7ccc(Oc9cccc(NC(=O)CCCCCN%10C(=O)c%11ccc(C(=O)c%12ccc%13c(c%12)C(=O)N(CCCCCC(=O)C(=O)CCCCCN%12C(=O)c%14ccc(C(=O)c%15ccc%16c(c%15)C(=O)N(CCCCCC(=O)O)C%16=O)cc%14C%12=O)C%13=O)cc%11C%10=O)c9)cc7)C8=O)cc6C5=O)c4)cc3)cc2)c1,Nc1ccc(Oc2cccc(N)c2)cc1.O=C(O)CCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(CCCCCC(=O)O)C4=O)cc2C1=O,1.232722,9.9095,0.7834147618359639,124.912444,9.875195778455844,2.103147,0.16626836935375366,1.482728999999984,0.620418,0.049048349534158646,31.614,134544.8,5.03866,61.31,801481.0,245.7,,,,0.449225,,,0.431623,0.762144,,,,,,,,,0.467875,0.735273,,,0.920207,,,,2154.7705070199986,160,0,,Nc1cccc(Oc2ccc(NNc3ccc(Oc4cccc(NC(=O)CCCCCN5C(=O)c6ccc(C(=O)c7ccc8c(c7)C(=O)N(CCCCCC(=O)Nc7ccc(Oc9cccc(NC(=O)CCCCCN%10C(=O)c%11ccc(C(=O)c%12ccc%13c(c%12)C(=O)N(CCCCCC(=O)C(=O)CCCCCN%12C(=O)c%14ccc(C(=O)c%15ccc%16c(c%15)C(=O)N(CCCCCC(=O)O)C%16=O)cc%14C%12=O)C%13=O)cc%11C%10=O)c9)cc7)C8=O)cc6C5=O)c4)cc3)cc2)c1,todo
12,a3a5e0582ab6f433884cd57ff652f093,C[C@@](c1ccccc1)(c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc(Oc9ccc%10c(c9)C(=O)N(c9ccc(Oc%11ccc(Oc%12ccc(N%13C(=O)c%14ccc(C(=O)Nc%15ccc(Oc%16ccc([C@](C)(c%17ccccc%17)c%17ccc(Oc%18ccc(NNc%19ccc(Oc%20ccc([C@](C)(c%21ccccc%21)c%21ccc(Oc%22ccc(N)cc%22)cc%21)cc%20)cc%19)cc%18)cc%17)cc%16)cc%15)cc%14C%13=O)cc%12C(F)(F)F)cc%11)c(C(F)(F)F)c9)C%10=O)cc8C7=O)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)cc2)cc1)c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc(Oc9ccc%10c(c9)C(=O)N(c9ccc(Oc%11ccc(Oc%12ccc(N%13C(=O)c%14ccc(C(=O)C(=O)c%15ccc%16c(c%15)C(=O)N(c%15ccc(Oc%17ccc(Oc%18ccc(N%19C(=O)c%20ccc(Oc%21ccc%22c(c%21)C(=O)N(c%21ccc(Oc%23ccc(Oc%24ccc(N%25C(=O)c%26ccc(C(=O)O)cc%26C%25=O)cc%24C(F)(F)F)cc%23)c(C(F)(F)F)c%21)C%22=O)cc%20C%19=O)cc%18C(F)(F)F)cc%17)c(C(F)(F)F)c%15)C%16=O)cc%14C%13=O)cc%12C(F)(F)F)cc%11)c(C(F)(F)F)c9)C%10=O)cc8C7=O)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)cc2)cc1,CC(c1ccccc1)(c1ccc(Oc2ccc(N)cc2)cc1)c1ccc(Oc2ccc(N)cc2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C(=O)O)cc%12C%11=O)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c7)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,1.281538,15.762299999999996,0.7654849574116952,192.435773,9.345507286334588,3.882728999999986,0.18856198925322726,3.419846999999978,0.462882,0.022479537126982762,51.6857,113901.1,5.808363,38.78,463906.0,89.94,,,,0.413134,,0.725159,0.46138,0.647885,,,,,,1.096391,0.579713,0.955753,0.548131,0.691403,,,0.90293,,,,5761.110613792001,424,0,,C[C@@](c1ccccc1)(c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc(Oc9ccc%10c(c9)C(=O)N(c9ccc(Oc%11ccc(Oc%12ccc(N%13C(=O)c%14ccc(C(=O)Nc%15ccc(Oc%16ccc([C@](C)(c%17ccccc%17)c%17ccc(Oc%18ccc(NNc%19ccc(Oc%20ccc([C@](C)(c%21ccccc%21)c%21ccc(Oc%22ccc(N)cc%22)cc%21)cc%20)cc%19)cc%18)cc%17)cc%16)cc%15)cc%14C%13=O)cc%12C(F)(F)F)cc%11)c(C(F)(F)F)c9)C%10=O)cc8C7=O)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)cc2)cc1)c1ccc(Oc2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5ccc(Oc6ccc(N7C(=O)c8ccc(Oc9ccc%10c(c9)C(=O)N(c9ccc(Oc%11ccc(Oc%12ccc(N%13C(=O)c%14ccc(C(=O)C(=O)c%15ccc%16c(c%15)C(=O)N(c%15ccc(Oc%17ccc(Oc%18ccc(N%19C(=O)c%20ccc(Oc%21ccc%22c(c%21)C(=O)N(c%21ccc(Oc%23ccc(Oc%24ccc(N%25C(=O)c%26ccc(C(=O)O)cc%26C%25=O)cc%24C(F)(F)F)cc%23)c(C(F)(F)F)c%21)C%22=O)cc%20C%19=O)cc%18C(F)(F)F)cc%17)c(C(F)(F)F)c%15)C%16=O)cc%14C%13=O)cc%12C(F)(F)F)cc%11)c(C(F)(F)F)c9)C%10=O)cc8C7=O)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)cc2)cc1,todo
13,45c441dbc1dc046227f73228343b5070,C=C(C[C@@H](CCc1ccc(CCCCCCCCC)cc1)c1ccc(CCCCCCCCC)cc1)c1ccc(CCCCCCCCC)cc1,C=Cc1ccc(CCCCCCCCC)cc1,0.929262,7.500299999999998,1.050252071423528,63.24057100000002,8.855451207385935,0.8924529999999976,0.12496841618310461,0.6701719999999953,0.222281,0.03112556573578301,25.1904,128810.8,5.238131,0.0,0.0,0.0,,,,0.510279,,,,,,,,,,,,,,,,,,,,,690.610352496,51,0,,C=C(C[C@@H](CCc1ccc(CCCCCCCCC)cc1)c1ccc(CCCCCCCCC)cc1)c1ccc(CCCCCCCCC)cc1,todo
14,c32ccea4cc7b62ad23b734eb74ffc85a,Nc1ccc(Oc2cccc(Oc3ccc(NNc4ccc(Oc5cccc(Oc6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(Oc%13ccc%14c(c%13)C(=O)N(c%13ccc(Oc%15ccc(Oc%16ccc(N%17C(=O)c%18ccc(C(=O)Nc%19ccc(Oc%20cccc(Oc%21ccc(NC(=O)c%22ccc%23c(c%22)C(=O)N(c%22ccc(Oc%24ccc(Oc%25ccc(N%26C(=O)c%27ccc(Oc%28ccc%29c(c%28)C(=O)N(c%28ccc(Oc%30ccc(Oc%31ccc(N%32C(=O)c%33ccc(C(=O)C(=O)c%34ccc%35c(c%34)C(=O)N(c%34ccc(Oc%36ccc(Oc%37ccc(N%38C(=O)c%39ccc(Oc%40ccc%41c(c%40)C(=O)N(c%40ccc(Oc%42ccc(Oc%43ccc(N%44C(=O)c%45ccc(C(=O)O)cc%45C%44=O)cc%43C(F)(F)F)cc%42)c(C(F)(F)F)c%40)C%41=O)cc%39C%38=O)cc%37C(F)(F)F)cc%36)c(C(F)(F)F)c%34)C%35=O)cc%33C%32=O)cc%31C(F)(F)F)cc%30)c(C(F)(F)F)c%28)C%29=O)cc%27C%26=O)cc%25C(F)(F)F)cc%24)c(C(F)(F)F)c%22)C%23=O)cc%21)c%20)cc%19)cc%18C%17=O)cc%16C(F)(F)F)cc%15)c(C(F)(F)F)c%13)C%14=O)cc%12C%11=O)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c7)C8=O)cc6)c5)cc4)cc3)c2)cc1,Nc1ccc(Oc2cccc(Oc3ccc(N)cc3)c2)cc1.O=C(O)c1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(C(=O)O)cc%12C%11=O)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c7)C8=O)cc6C5=O)cc4C(F)(F)F)cc3)c(C(F)(F)F)c1)C2=O,1.330204,16.057999999999968,0.8215987543132004,205.465832,10.512546495524079,3.8985279999999727,0.19946604486580624,2.9820809999999978,0.916447,0.04688950763445455,51.7903,115843.2,6.004875,34.36,708874.0,121.79,,,,0.455845,,0.770194,0.478469,0.681655,,,,,,1.085643,0.67293,0.986178,0.505542,0.675854,,,0.884045,,,,5220.828912640002,382,0,,Nc1ccc(Oc2cccc(Oc3ccc(NNc4ccc(Oc5cccc(Oc6ccc(NC(=O)c7ccc8c(c7)C(=O)N(c7ccc(Oc9ccc(Oc%10ccc(N%11C(=O)c%12ccc(Oc%13ccc%14c(c%13)C(=O)N(c%13ccc(Oc%15ccc(Oc%16ccc(N%17C(=O)c%18ccc(C(=O)Nc%19ccc(Oc%20cccc(Oc%21ccc(NC(=O)c%22ccc%23c(c%22)C(=O)N(c%22ccc(Oc%24ccc(Oc%25ccc(N%26C(=O)c%27ccc(Oc%28ccc%29c(c%28)C(=O)N(c%28ccc(Oc%30ccc(Oc%31ccc(N%32C(=O)c%33ccc(C(=O)C(=O)c%34ccc%35c(c%34)C(=O)N(c%34ccc(Oc%36ccc(Oc%37ccc(N%38C(=O)c%39ccc(Oc%40ccc%41c(c%40)C(=O)N(c%40ccc(Oc%42ccc(Oc%43ccc(N%44C(=O)c%45ccc(C(=O)O)cc%45C%44=O)cc%43C(F)(F)F)cc%42)c(C(F)(F)F)c%40)C%41=O)cc%39C%38=O)cc%37C(F)(F)F)cc%36)c(C(F)(F)F)c%34)C%35=O)cc%33C%32=O)cc%31C(F)(F)F)cc%30)c(C(F)(F)F)c%28)C%29=O)cc%27C%26=O)cc%25C(F)(F)F)cc%24)c(C(F)(F)F)c%22)C%23=O)cc%21)c%20)cc%19)cc%18C%17=O)cc%16C(F)(F)F)cc%15)c(C(F)(F)F)c%13)C%14=O)cc%12C%11=O)cc%10C(F)(F)F)cc9)c(C(F)(F)F)c7)C8=O)cc6)c5)cc4)cc3)c2)cc1,todo
